Cake_Flavor,Flour_Quantity (g),Sugar_Content (g),Butter_Quantity (g),Egg_Count,Milk_Quantity (ml),Oven_Temperature (°C),Baking_Time (min),Mixing_Time (min),Cooling_Time (min),Decoration_Time (min),Oven_Type,Frosting_Type,Ingredient_Source,Production_Cost (₹),Temperature_Humidity (%),Ingredient_Quality_Score,Baker_Experience (years),Customer_Rating,Cake_Quality,Cake_Quality_Encoded
7,258.8,214.9,142.2,3,221.5,200.22282749675747,28.0,8.1,14.5,13.8,2,2,2,220.9,49.4,8.6,4.0,4.3,2,2
2,271.3,169.1,121.5,2,181.4,225.8,38.6,8.5,23.0,10.4,1,1,1,227.4,59.6,7.4,2.0,4.0,2,2
4,292.2,229.1,139.1,3,161.2,191.4,42.8,3.0,12.8,10.7,1,3,1,333.9,47.3,5.2,8.0,4.4,0,0
6,252.0,196.7,136.7,3,150.0,192.2,43.9,7.6,18.7,16.2,2,1,2,293.1,48.8,7.6,10.0,4.2,2,2
5,321.9,220.5,142.03971788134422,2,189.7,188.8,38.2,4.8,9.8,9.7,2,0,1,211.7,59.9,7.6,6.0,4.5,2,2
2,326.5,221.7,143.0,2,227.7,190.8,42.0,9.9,18.4,6.1,2,2,2,286.4,59.5,7.9,5.0,4.2,2,2
7,300.6,190.7,145.3,2,206.2,196.6,25.8,3.6,8.8,18.6,1,2,2,254.5,48.5,8.2,7.0,3.7,2,2
1,280.3,198.8984699992949,124.8,2,181.6,173.1,39.9,8.7,15.0,19.8,2,2,1,359.0,54.2,6.5,8.0,4.9,0,0
5,210.6,199.9,147.2,3,201.8,212.6,49.8,10.5,15.9,17.7,1,0,1,249.2,57.5,7.3,8.0,4.2,2,2
7,293.4,217.3,139.1,3,177.7,204.8,22.8,9.4,10.2,14.8,1,2,2,248.0,58.3,6.6,7.0,4.7,0,0
5,265.3,216.6,112.5,4,169.8,213.8,42.4,11.9,14.994355296790683,9.3,1,2,1,223.1,48.6,7.1,5.0,5.0,2,2
8,269.8,187.3,138.8,2,150.5,222.5,38.6,11.6,11.9,13.2,1,0,3,434.4,51.2,6.4,2.0,4.3,0,0
7,228.6,185.6,121.4,1,168.3,200.6,45.9,5.4,16.0,10.3,0,1,1,341.6,52.9,8.5,10.0,4.8,2,2
2,296.1,172.1,160.8,3,188.4,199.9,26.1,9.9,16.9,7.8,1,0,3,269.5,59.9,5.5,11.0,4.9,0,0
6,237.9,210.1,165.2,1,165.8,208.5,27.9,3.6,16.7,2.6,0,0,2,360.2,57.1,8.1,7.0,3.9,2,2
0,282.0,188.1,135.9,4,147.5,180.5,46.4,9.4,12.0,12.0,1,0,2,254.0,64.0,7.9,15.0,3.6,2,2
0,313.4,189.7,139.4,2,182.0,192.8,20.9,7.5,17.5,14.8,1,1,3,305.5,57.9,6.3,1.0,4.5,0,0
3,263.0,198.8984699992949,124.4,3,188.4,215.9,21.0,8.9,12.4,10.3,2,1,1,203.9,48.6,8.0,5.0,3.8,2,2
7,328.0,208.9,109.8,3,167.2,213.6,42.8,9.1,13.4,16.9,1,3,3,320.1,48.1,8.3,7.0,3.0,2,2
2,255.1,202.3,133.4,3,177.6,198.7,20.0,11.4,24.0,13.7,2,0,2,297.0,44.9,8.2,8.0,3.6,2,2
1,300.4,214.9,134.4,2,121.8,197.1,38.2,9.8,14.0,3.5,1,1,2,249.5,55.5,6.4,9.0,3.8,0,0
5,241.1,198.8984699992949,139.0,2,204.7,220.8,20.0,8.1,8.6,15.9,1,2,1,311.35,58.3,5.4,5.0,3.7,0,0
6,319.1,170.6,104.2,1,187.9,197.4,37.4,3.7,21.5,7.9,1,0,3,330.8,63.5,8.2,7.0,4.3,2,2
0,312.1,198.8984699992949,115.0,4,234.4,183.0,33.8,11.9,14.6,4.2,1,3,2,280.6,54.0,5.9,7.0,3.9,0,0
6,295.1,191.0,117.4,3,171.7,201.1,51.1,6.1,9.2,6.6,0,2,2,359.3,49.5,6.6,1.0,4.3,0,0
2,265.3,178.8,139.8,3,204.4,194.9,25.1,5.1,5.0,18.9,1,0,1,348.8,49.4,6.0,11.0,3.0,0,0
9,238.9,190.4,150.5,2,223.3,191.9,32.3,6.6,14.994355296790683,18.8,2,1,1,417.5,56.1,7.1,9.0,3.2,2,2
4,265.4,171.4,120.9,4,179.1,183.4,37.5,12.5,16.9,8.2,1,2,1,442.9,47.1,7.2,8.0,3.8,2,2
6,322.9,217.4,133.4,2,189.8,194.3,22.8,9.5,17.4,15.0,1,2,2,328.6,47.3,4.7,11.0,3.9,3,3
5,282.4,185.9,128.6,1,182.9,186.3,27.6,11.8,10.5,12.2,1,3,2,326.3,54.5,8.3,3.0,3.7,2,2
2,235.6,199.7,139.1,2,137.9,239.0,46.5,6.7,19.7,8.4,1,3,2,216.3,65.0,7.6,10.0,4.2,2,2
2,245.4,196.5,131.6,4,191.4,214.4,34.5,9.2,15.6,11.5,2,0,2,223.4,55.5,7.7,4.0,4.7,2,2
7,329.8,207.9,130.9,4,152.2,182.2,28.0,15.7,13.7,1.0,1,3,1,248.4,50.6,7.4,3.0,4.8,2,2
7,295.8,162.3,125.3,5,154.2,189.5,37.3,9.0,14.994355296790683,7.3,1,3,1,248.7,57.6,7.9,10.0,3.8,2,2
1,242.8,205.3,113.4,3,196.4,192.3,32.0,6.8,15.7,9.6,1,1,1,316.1,53.8,7.9,6.0,3.2,2,2
8,231.2,190.2,152.0,2,228.6,195.1,32.6,8.3,10.1,11.7,1,0,2,294.0,57.5,7.1,9.0,3.4,2,2
0,258.5,204.3,142.03971788134422,3,206.3,186.3,47.1,11.5,15.7,16.4,2,0,1,179.4,43.5,9.1,8.0,4.5,1,1
5,229.5,176.0,131.5,2,198.5,196.5,37.5,14.3,13.0,21.4,0,0,2,282.3,55.5,7.2,7.0,3.4,2,2
2,272.7,204.4,141.7,3,189.6,216.6,42.9,3.0,23.5,6.3,2,3,1,351.0,54.5,6.5,8.0,2.6,0,0
1,278.4,228.6,116.4,4,209.9,192.7,37.5,9.3,11.4,12.3,2,2,2,185.2,52.9,8.2,15.0,3.6,2,2
7,234.7,199.4,139.1,4,248.0,181.9,29.9,8.1,14.0,12.6,2,0,2,253.0,55.9,9.9,7.0,4.3,1,1
2,271.8,182.7,114.1,3,161.4,200.22282749675747,35.3,9.0,14.8,10.284815218873584,1,2,2,268.1,55.1,7.0,1.0,3.3,2,2
5,332.8,183.4,139.1,2,162.3,173.7,45.3,7.3,21.0,12.9,1,2,3,203.7,48.6,6.7,8.0,2.4,0,0
3,306.6,208.3,137.9,3,204.3,203.0,27.7,7.2,13.4,6.7,2,2,3,256.1,49.0,5.8,5.0,4.8,0,0
3,273.0,208.2,131.6,5,135.8,200.3,33.2,6.3,6.9,1.0,2,2,2,468.8,44.7,7.2,10.0,4.8,2,2
2,273.0,203.1,152.6,2,175.2,195.2,36.0,7.3,14.994355296790683,10.2,1,0,1,352.9,48.9,6.1,8.0,4.4,0,0
3,244.6,194.7,132.2,4,186.9,189.7,24.6,9.4,6.1,14.7,1,2,1,533.8,55.6,7.9,2.0,4.5,2,2
7,269.2,199.7,159.3,2,162.3,191.9,41.1,9.5,20.9,6.1,1,3,1,258.7,52.8,7.1,3.0,3.5,2,2
2,286.5,194.2,144.3,5,131.9,202.5,38.3,11.5,17.6,18.5,2,2,1,278.4,54.8,5.3,2.0,4.1,0,0
4,322.6,188.3,153.6,3,233.0,189.5,22.6,10.4,10.1,7.0,2,0,1,336.7,53.7,7.1,6.0,3.9,2,2
3,258.6,198.8984699992949,162.3,2,160.8,199.1,30.9,10.3,14.994355296790683,20.0,1,2,1,288.4,44.6,6.5,4.0,4.2,0,0
6,271.6,198.8984699992949,135.1,2,162.0,194.4,23.6,12.4,17.4,9.5,1,2,1,340.0,63.7,8.2,6.0,2.8,2,2
6,249.8,228.3,160.2,5,230.2,199.9,34.1,6.5,10.8,17.6,2,3,2,395.6,54.6,7.2,3.0,4.5,2,2
4,285.9,223.0,142.03971788134422,3,115.9,171.6,32.7,8.1,21.0,9.5,1,0,2,369.1,49.5,6.7,6.0,4.1,0,0
8,308.1,201.3,171.1,2,239.1,212.5,35.156114519427405,8.6,21.3,9.5,1,1,1,206.9,48.8,8.6,8.0,2.7,2,2
3,301.6,208.8,131.9,1,178.2,202.8,30.6,9.6,12.1,7.7,2,2,2,226.0,52.7,6.4,9.0,5.0,0,0
6,244.3,179.1,172.1,1,153.4,191.2,27.9,12.5,16.6,8.6,2,2,3,336.8,41.3,7.1,4.0,4.2,2,2
1,283.0,193.9,125.8,3,163.8,193.5,33.9,10.5,14.994355296790683,7.4,1,1,2,198.7,42.7,6.8,6.0,4.6,0,0
1,257.0,202.8,112.5,4,195.0,207.2,39.7,13.3,7.0,8.8,2,2,2,253.9,56.8,9.3,11.0,4.1,1,1
2,318.2,171.0,118.6,4,186.6,196.3,38.8,14.6,14.994355296790683,16.6,2,3,2,231.0,54.8,6.4,1.0,3.2,0,0
4,272.6,204.8,132.4,3,214.8,208.6,31.6,8.6,15.5,13.2,1,3,1,213.4,50.1,7.9,11.0,4.1,2,2
5,236.3,179.1,143.4,2,195.4,200.1,20.6,4.8,12.1,1.9,0,2,2,210.3,52.9,6.3,1.0,3.3,0,0
7,270.7,180.7,138.5,3,208.3,214.9,36.6,13.6,18.0,9.1,1,0,2,263.4,54.4,5.3,13.0,4.4,0,0
6,294.7,185.7,155.4,3,178.2,184.7,34.5,9.3,11.7,17.3,0,0,2,368.0,58.9,4.9,4.0,2.9,3,3
2,286.6,194.9,120.5,1,138.0,200.3,31.2,9.2,12.7,14.6,0,1,2,262.1,61.7,5.4,5.0,4.1,0,0
5,261.7,174.1,184.5,5,230.9,175.5,40.8,11.9,16.2,6.0,2,0,3,276.4,54.1,7.2,5.0,4.1,2,2
3,259.6,215.6,171.4,3,237.6,184.7,43.8,9.6,17.6,7.7,1,2,3,269.0,52.9,7.6,6.0,4.4,2,2
2,248.8,199.2,159.3,1,148.5,180.1,47.1,9.7,7.8,13.1,0,0,2,238.8,51.2,8.2,2.0,2.5,2,2
5,265.2,196.7,168.9,2,155.7,195.8,49.6,10.0,14.9,6.5,1,2,1,297.7,53.9,7.2,2.0,4.3,2,2
3,252.2,201.8,116.7,2,195.5,193.2,33.8,7.2,14.994355296790683,4.1,1,3,1,300.9,60.9,7.1,2.0,3.3,2,2
5,316.3,208.2,153.2,5,145.1,189.3,52.0,7.6,18.2,10.0,1,2,3,232.3,62.2,9.8,7.0,3.2,1,1
7,251.0,180.6,154.3,2,160.4,180.3,31.6,13.1,16.1,13.3,1,2,1,172.2,54.8,5.9,12.0,3.0,0,0
5,282.2,176.0,142.03971788134422,2,186.2,176.7,35.5,13.2,16.3,11.5,1,0,1,333.4,50.6,7.2,9.0,3.3,2,2
5,279.8,209.4,157.0,3,158.6,182.6,48.8,10.1,12.6,9.2,1,2,1,308.0,49.3,7.9,7.0,3.1,2,2
0,315.2,177.2,147.3,4,171.3,213.7,27.8,9.3,14.9,7.9,1,0,3,251.8,44.3,9.5,6.0,4.2,1,1
4,321.9,210.0,146.4,3,154.0,198.7,39.4,11.9,15.7,14.7,2,3,2,311.35,50.3,6.7,3.0,4.1,0,0
5,304.3,242.5,166.7,5,152.2,185.2,44.5,9.2,20.8,5.3,2,2,1,269.9,49.9,6.7,9.0,2.8,0,0
4,290.6,218.0,127.9,2,194.4,196.8,32.0,10.5,17.4,13.9,2,3,2,259.6,46.7,6.9,6.0,3.7,0,0
6,247.2,208.2,145.6,5,175.1,202.5,33.4,15.6,16.9,14.0,1,1,3,463.8,46.3,7.6,4.0,3.9,2,2
7,246.7,201.2,129.0,3,182.3,199.9,46.0,14.5,11.8,7.8,2,3,1,272.8,54.6,9.4,11.0,4.7,1,1
0,252.5,188.2,135.5,3,203.2,190.2,34.3,6.3,15.3,11.5,2,3,1,488.7,53.8,7.5,10.0,3.6,2,2
0,306.7,193.2,107.6,3,184.3,190.3,32.3,10.5,12.5,12.8,2,3,2,265.4,57.3,6.9,4.0,3.5,0,0
6,280.5,185.1,124.5,4,168.1,191.3,26.2,6.5,14.994355296790683,9.4,1,1,3,282.4,44.1,6.8,11.0,4.1,0,0
2,311.8,198.8984699992949,130.8,3,153.7,220.6,30.3,12.1,17.3,5.6,0,0,2,401.8,45.6,7.7,1.0,4.2,2,2
2,317.8,196.2,131.0,3,193.6,208.4,31.9,7.0,17.4,3.5,2,0,3,254.9,65.6,8.6,12.0,4.2,2,2
7,255.7,222.7,132.4,2,178.2,222.4,28.7,14.8,13.5,4.8,1,1,2,261.5,61.6,6.7,8.0,4.3,0,0
7,279.0,174.6,120.6,5,210.4,200.2,47.6,6.3,14.1,14.1,0,3,2,548.0,47.9,7.8,6.0,3.5,2,2
0,277.5,231.8,132.4,3,139.7,184.4,30.1,6.8,13.4,3.2,0,3,2,377.1,49.2,7.9,7.0,3.1,2,2
2,267.3,226.0,163.5,5,130.0,222.5,49.2,6.1,14.6,11.6,1,1,2,314.7,59.1,8.0,12.0,3.5,2,2
8,261.1,204.0,133.0,2,157.3,193.3,35.156114519427405,8.1,15.3,7.9,2,3,3,338.0,52.7,6.5,13.0,4.7,0,0
7,326.4,204.2,169.9,4,139.1,200.22282749675747,43.9,11.2,13.8,4.8,1,0,2,311.35,46.0,9.6,9.0,3.8,1,1
7,279.7,191.8,167.9,3,144.4,184.7,32.4,13.1,15.3,3.0,1,2,2,345.9,46.6,8.8,10.0,4.9,2,2
5,278.4,196.3,128.5,4,124.2,210.2,35.156114519427405,7.4,20.3,9.2,0,2,2,317.0,49.2,7.8,6.0,3.6,2,2
2,253.6,186.9,150.1,2,186.0,200.5,40.0,12.3,12.7,16.4,2,2,2,325.7,47.2,7.8,10.0,4.1,2,2
3,303.5,198.8984699992949,119.2,5,147.1,187.7,35.3,9.0,17.3,10.4,2,3,2,244.8,56.5,7.6,8.0,4.9,2,2
2,248.3,198.4,122.2,5,146.9,187.6,36.6,5.8,18.6,23.9,1,0,1,287.5,52.1,8.9,13.0,3.7,2,2
5,294.6,196.7,140.3,3,159.1,198.7,45.2,12.9,14.994355296790683,19.1,2,0,2,333.6,56.0,9.8,4.0,3.6,1,1
4,295.6,208.1,148.7,3,159.7,205.8,25.0,9.0,11.6,5.2,2,3,2,368.1,52.0,8.6,11.0,4.3,2,2
6,264.7,191.4,180.4,2,170.3,195.5,34.4,8.3,18.1,4.1,1,3,1,242.5,50.9,8.1,2.0,3.8,2,2
7,289.3,193.5,135.3,2,141.9,205.8,34.6,15.1,16.7,14.4,2,3,2,476.7,51.9,7.1,9.0,4.0,2,2
5,284.4,182.8,141.6,3,214.8,174.3,36.1,12.3,19.8,5.6,1,2,3,334.7,51.1,8.1,10.0,4.8,2,2
0,276.6,185.4,140.1,4,187.6,184.7,42.3,17.4,17.9,6.1,1,0,2,407.8,48.2,4.9,9.0,4.8,3,3
1,278.4,217.1,139.1,2,192.3,186.6,54.2,9.3,14.6,13.0,2,0,2,225.4,48.8,5.5,3.0,3.3,0,0
3,280.1,186.3,171.3,4,165.2,223.0,33.4,10.9,19.1,18.3,1,1,2,295.3,52.9,7.8,3.0,3.7,2,2
7,282.4,184.3,146.0,3,218.6,173.5,40.4,6.7,10.0,14.3,1,0,2,233.3,42.1,7.3,5.0,4.4,2,2
1,280.0,184.7,155.6,2,195.0,184.9,27.4,12.5,12.9,10.5,1,1,2,239.8,61.5,7.3,10.0,3.3,2,2
2,245.9,182.5,145.2,3,184.5,198.9,35.9,8.2,16.3,15.8,0,1,3,364.2,54.8,8.2,5.0,4.2,2,2
2,272.9,223.3,163.2,4,215.3,191.4,46.4,6.4,14.994355296790683,18.4,1,1,2,262.2,53.1,6.4,2.0,4.5,0,0
4,287.3,198.8984699992949,142.03971788134422,3,136.5,184.5,37.3,7.8,16.2,9.2,0,1,2,249.4,54.2,5.8,1.0,3.4,0,0
2,281.3,190.1,132.9,3,184.6,194.0,49.4,10.2,13.5,5.4,1,2,3,390.2,52.9,7.8,5.0,3.9,2,2
2,315.6,196.1,140.1,4,159.0,230.0,30.2,17.6,13.2,6.6,1,0,2,228.6,57.3,6.9,4.0,4.9,0,0
2,301.2,200.0,141.3,2,157.5,213.6,36.8,10.4,10.6,9.5,2,2,1,311.35,52.9,7.8,4.0,4.6,2,2
5,251.8,182.2,141.1,1,207.0,176.8,24.1,9.3,15.5,8.0,1,1,1,293.5,45.4,7.1,10.0,3.9,2,2
8,272.4,173.3,129.7,2,232.3,199.5,43.7,12.2,14.5,11.7,1,0,3,229.5,55.9,6.2,7.0,5.0,0,0
6,267.8,229.8,144.9,2,227.6,175.6,26.2,10.6,12.8,4.8,0,2,3,287.9,57.2,7.0,5.0,5.0,2,2
2,277.8,219.2,129.6,4,178.5,202.7,35.9,5.2,19.5,11.4,1,2,2,292.0,53.5,6.8,4.0,4.9,0,0
5,277.8,203.6,142.03971788134422,3,168.5,214.7,50.8,10.8,18.8,7.8,1,3,2,223.8,46.4,8.5,15.0,4.6,2,2
3,300.8,217.3,136.1,2,226.1,179.9,39.7,13.9,14.3,10.2,2,1,3,374.8,54.2,7.4,5.0,4.9,2,2
9,284.1,196.7,143.5,3,151.2,204.5,28.6,9.3,17.9,17.0,1,2,3,310.7,46.1,8.3,11.0,3.6,2,2
7,328.7,185.6,167.7,4,248.7,227.5,20.0,10.8,10.1,20.2,1,3,1,346.3,52.5,8.6,3.0,3.8,2,2
1,286.5,176.8,153.5,2,166.7,171.6,26.3,10.5,13.0,10.3,1,3,2,425.4,54.0,6.1,1.0,2.8,0,0
0,252.9,210.5,164.3,2,176.7,199.9,38.8,13.2,5.0,17.2,1,3,3,250.7,46.9,7.8,5.0,4.2,2,2
2,263.1,172.4,139.1,2,162.6,200.6,41.8,8.5,15.8,11.2,2,0,2,308.3,54.8,8.4,4.0,2.0,2,2
2,300.5,196.2,142.03971788134422,3,179.4,196.6,34.5,9.2,11.7,2.8,1,0,2,299.3,51.2,7.1,6.0,4.7,2,2
2,234.3,189.8,153.5,2,152.9,183.6,25.3,10.7,14.4,11.0,1,1,1,344.1,51.3,7.6,5.0,4.0,2,2
8,240.2,210.8,154.5,4,167.1,203.1,32.5,8.4,14.994355296790683,3.7,1,0,1,357.9,44.9,5.9,5.0,4.7,0,0
2,278.3,186.5,143.2,2,183.3,192.2,32.9,7.6,11.8,16.4,1,1,2,242.5,59.2,7.7,3.0,3.8,2,2
9,315.5,225.5,158.2,1,175.0,202.3,44.3,11.9,19.7,8.4,0,1,1,377.6,61.2,6.1,1.0,4.0,0,0
2,332.5,182.2,139.9,5,122.5,187.8,42.0,13.0,11.4,10.284815218873584,2,1,2,336.4,52.9,7.0,9.0,4.5,2,2
3,270.8,211.6,152.6,2,178.2,198.8,37.4,8.1,15.9,2.8,2,1,3,321.3,57.6,7.2,8.0,4.1,2,2
7,320.5,183.5,118.1,3,242.7,198.7,43.5,8.7,14.6,7.0,1,2,3,287.9,52.9,8.5,1.0,3.6,2,2
3,280.4,207.6,138.3,2,147.0,178.0,38.0,10.0,18.4,10.284815218873584,0,3,3,393.6,57.0,7.6,5.0,3.5,2,2
1,236.1,198.8984699992949,153.5,3,160.2,165.6,43.7,11.7,14.8,11.5,1,1,2,445.3,62.0,8.4,10.0,4.4,2,2
2,277.7,195.0,161.9,2,173.0,200.4,39.2,9.0,10.9,15.6,1,1,2,389.8,52.3,8.4,9.0,4.8,2,2
5,258.7,229.3,124.7,4,201.7,193.4,38.1,8.6,21.7,7.7,1,3,2,223.7,52.9,6.9,9.0,3.0,0,0
2,314.0,197.8,136.7,4,194.4,195.1,34.7,11.4,14.994355296790683,10.6,1,0,2,524.6,45.7,9.2,10.0,3.7,1,1
3,277.1,225.0,122.1,3,148.5,183.8,50.4,6.9,10.1,19.4,1,3,2,374.7,51.4,6.9,6.0,4.7,0,0
5,241.7,194.9,131.5,4,178.2,204.6,38.6,9.2,17.9,6.8,2,3,3,278.7,49.3,7.0,4.0,3.9,2,2
2,236.7,186.1,144.5,2,166.4,225.4,32.1,3.0,14.4,6.9,1,1,1,367.4,60.7,6.8,7.0,4.3,0,0
9,277.2,199.0,162.1,3,254.5,187.8,24.7,10.2,12.1,7.5,1,1,2,295.1,52.9,4.9,6.0,4.9,3,3
7,219.3,209.4,158.5,1,160.7,215.7,45.3,10.2,9.8,13.6,1,0,1,360.0,48.5,8.5,15.0,4.4,2,2
1,261.6,167.5,142.6,1,217.9,202.8,33.9,10.6,14.994355296790683,5.6,1,2,2,495.7,54.5,6.5,2.0,3.6,0,0
0,286.1,207.0,127.5,2,190.9,205.2,36.9,3.6,18.3,9.7,1,1,1,305.2,46.5,6.0,5.0,4.3,0,0
3,247.0,179.3,135.7,4,154.3,201.0,47.1,7.8,17.7,17.9,1,3,3,430.5,56.7,5.5,4.0,5.0,0,0
7,317.4,175.9,139.1,3,198.7,191.6,39.2,12.0,17.8,3.9,2,2,2,288.6,65.4,6.0,7.0,3.5,0,0
2,326.7,198.8984699992949,118.3,3,184.3,209.8,39.2,16.9,9.2,13.4,1,0,2,427.8,44.9,8.2,8.0,3.0,2,2
1,248.0,229.8,120.4,2,212.1,190.0,38.7,11.7,14.8,15.5,0,3,3,354.9,47.1,6.6,1.0,4.8,0,0
2,268.2,200.0,141.6,3,156.3,215.9,36.3,15.9,12.8,14.2,1,1,2,343.8,58.8,8.3,9.0,4.1,2,2
1,317.5,173.7,153.4,3,175.7,219.1,32.0,14.2,18.3,15.0,2,0,2,341.7,57.8,7.2,7.0,3.0,2,2
7,277.9,183.4,157.4,3,207.4,195.2,38.8,10.9,11.8,6.5,2,0,2,271.7,54.6,8.6,8.0,4.3,2,2
2,239.1,187.6,143.9,2,133.5,183.5,28.2,13.0,23.2,14.6,2,1,1,339.3,44.4,8.5,13.0,5.0,2,2
0,273.1,199.6,117.0,2,147.2,197.9,32.2,15.4,14.994355296790683,5.8,2,0,2,261.3,55.4,6.9,6.0,4.3,0,0
1,252.3,194.0,134.3,3,179.6,218.7,20.3,10.2,20.5,9.7,1,2,3,362.0,60.7,8.5,6.0,3.8,2,2
1,322.8,206.4,114.6,3,184.2,190.8,28.0,6.7,9.7,3.4,1,3,3,294.7,50.4,7.2,5.0,3.4,2,2
2,300.6,219.6,146.2,2,175.3,200.4,40.0,11.3,14.994355296790683,10.5,0,1,3,280.5,51.1,5.6,1.0,4.3,0,0
2,267.7,202.8,147.5,2,207.0,194.7,39.7,9.3,6.6,10.2,0,2,2,420.4,49.6,7.9,3.0,4.2,2,2
6,282.9,216.7,142.03971788134422,2,175.1,192.4,40.6,8.6,12.3,17.3,2,2,2,272.7,51.0,6.5,1.0,3.8,0,0
0,241.0,190.3,120.7,4,216.4,230.7,20.0,10.2,19.4,4.7,2,3,2,266.6,49.5,5.2,5.0,4.7,0,0
8,254.9,196.7,125.2,4,189.1,214.7,35.7,7.8,16.3,8.6,1,0,3,520.2,49.0,8.5,7.0,3.8,2,2
2,345.4,207.8,116.0,2,148.1,186.9,43.5,8.6,21.3,5.6,1,1,3,524.4,48.6,7.1,9.0,4.4,2,2
1,279.8,211.0,137.3,3,183.6,173.0,40.8,8.3,19.7,7.3,1,2,3,248.0,55.4,6.4,6.0,4.0,0,0
0,314.5,244.4,139.1,2,175.8,206.1,34.4,8.6,20.6,2.3,1,3,2,455.9,51.7,6.0,9.0,3.2,0,0
4,286.1,197.3,136.4,1,158.9,186.2,40.3,8.6,12.5,4.0,1,2,2,351.5,55.1,7.5,2.0,4.1,2,2
6,332.9,183.8,131.0,4,139.5,202.3,26.9,14.2,8.9,13.3,1,2,1,248.7,53.0,8.4,3.0,4.6,2,2
7,226.7,228.8,142.4,3,146.7,194.7,42.9,6.4,11.6,2.9,1,3,1,292.4,48.5,7.6,9.0,3.9,2,2
1,271.7,230.7,121.0,2,154.5,222.1,33.0,13.2,8.1,10.284815218873584,2,3,3,260.8,49.9,8.3,9.0,4.1,2,2
6,350.4,198.6,121.5,2,218.0,195.7,28.3,16.5,11.2,13.9,2,1,1,341.7,57.0,5.7,4.0,4.6,0,0
3,315.7,244.4,128.0,5,168.4,201.8,34.7,7.0,7.4,5.8,1,2,2,237.3,58.9,7.0,3.0,3.5,2,2
9,333.4,193.8,158.0,1,225.3,198.7,30.0,9.8,13.2,16.2,1,2,3,294.3,61.8,6.4,6.0,2.3,0,0
0,277.7,217.7,144.9,2,150.3,220.0,25.5,9.7,18.2,9.4,1,0,2,254.0,48.5,5.7,5.0,4.3,0,0
6,261.0,235.7,135.3,2,158.0,175.5,33.3,4.9,24.8,10.1,2,0,2,278.2,60.5,6.4,9.0,3.6,0,0
2,247.8,197.5,154.5,1,161.8,193.9,37.2,11.5,15.4,2.5,1,3,2,249.6,55.7,7.4,3.0,4.7,2,2
2,246.1,205.4,183.9,2,169.4,190.2,41.4,10.9,18.8,7.0,2,1,1,218.0,55.5,6.6,10.0,4.1,0,0
2,309.1,220.3,154.2,4,186.2,208.1,38.7,13.3,22.7,7.9,2,1,2,349.5,53.3,6.5,14.0,3.9,0,0
2,296.8,188.5,122.6,3,200.2,189.9,54.2,11.2,18.9,14.5,1,2,2,350.0,53.6,7.9,10.0,4.4,2,2
7,275.7,198.8984699992949,113.6,3,226.8,178.0,37.1,10.6,16.6,11.3,2,1,1,288.4,61.8,9.8,9.0,3.0,1,1
7,296.6,229.7,114.8,2,127.0,200.0,47.6,8.0,11.7,10.9,1,1,2,253.5,46.9,6.3,12.0,4.9,0,0
7,282.9,202.0,157.6,2,178.2,215.4,36.9,4.5,14.1,7.0,0,2,1,241.6,56.4,8.2,3.0,4.6,2,2
9,316.0,186.1,126.0,5,149.4,195.9,40.5,11.8,19.8,9.7,1,0,1,297.8,54.1,6.7,6.0,4.6,0,0
2,315.5,197.4,156.3,2,181.5,200.22282749675747,35.3,14.7,16.2,15.9,2,3,2,224.7,53.2,10.0,5.0,4.1,1,1
2,246.8,206.7,130.5,5,213.7,196.9,38.2,5.7,12.8,12.4,1,1,3,268.0,57.7,8.1,9.0,3.8,2,2
0,287.7,171.2,146.0,3,200.8,187.3,39.6,12.2,9.5,9.8,2,3,3,377.7,47.6,6.0,2.0,4.3,0,0
6,233.2,211.8,153.3,3,220.7,194.7,43.1,9.8,14.7,7.1,2,3,2,280.6,54.7,9.1,2.0,3.9,1,1
5,282.6,204.3,125.7,2,216.2,193.7,21.8,7.1,11.8,14.4,1,0,2,268.3,59.9,8.7,2.0,3.8,2,2
9,300.5,240.6,156.4,3,192.4,208.6,32.8,14.5,19.5,10.9,1,1,2,382.6,47.5,8.2,4.0,4.8,2,2
9,240.9,191.2,127.4,4,205.1,220.2,27.1,10.9,9.8,12.1,1,0,2,171.6,48.5,7.9,10.0,3.7,2,2
5,264.6,231.1,126.8,2,145.4,211.2,20.0,10.8,21.3,11.3,1,2,2,334.7,58.0,8.5,3.0,4.1,2,2
0,278.3,194.6,156.3,1,157.9,191.8,39.5,5.5,11.7,14.2,2,0,2,438.5,60.2,6.6,13.0,3.6,0,0
1,286.2,198.3,151.6,4,151.4,174.6,32.8,15.0,17.1,2.1,1,1,1,479.8,58.1,6.7,12.0,4.3,0,0
4,268.8,201.4,147.6,3,124.3,194.8,30.3,7.9,12.4,10.3,2,0,3,312.3,53.8,6.6,4.0,4.3,0,0
5,244.2,196.7,121.6,3,152.2,209.3,36.5,11.0,13.4,5.6,2,0,1,349.9,49.4,8.4,2.0,3.6,2,2
0,276.1,175.2,131.6,3,150.0,215.7,40.7,13.0,5.4,7.1,1,3,2,429.4,50.4,7.1,6.0,3.7,2,2
2,233.5,206.3,153.0,3,152.4,194.7,39.5,11.1,17.8,5.6,1,3,1,237.4,50.8,5.8,5.0,3.7,0,0
6,270.3,196.3,139.1,2,201.8,189.7,35.156114519427405,12.6,11.9,12.0,2,0,1,501.0,60.7,8.4,8.0,4.2,2,2
